0.0, 27.
0.01, 25.
0.02, 26.
0.03, 28.
0.04, 29.
0.05, 27.
0.06, 25.
0.07, 27.
0.08, 20.
0.09, 27.
0.1, 23.
0.11, 27.
0.12, 24.
0.13, 25.
0.14, 25.
0.15, 29.
0.16, 23.
0.17, 25.
0.18, 22.
0.19, 26.
0.2, 24.
0.21, 24.
0.22, 24.
0.23, 24.
0.24, 22.
0.25, 24.
0.26, 24.
0.27, 23.
0.28, 21.
0.29, 25.
0.3, 26.
0.31, 26.
0.32, 25.
0.33, 26.
0.34, 22.
0.35, 19.
0.36, 20.
0.37, 21.
0.38, 24.
0.39, 22.
0.4, 25.
0.41, 29.
0.42, 20.
0.43, 33.
0.44, 26.
0.45, 22.
0.46, 27.
0.47, 27.
0.48, 25.
0.49, 18.
0.5, 24.
0.51, 28.
0.52, 29.
0.53, 27.
0.54, 25.
0.55, 29.
0.56, 27.
0.57, 26.
0.58, 25.
0.59, 25.
0.6, 25.
0.61, 26.
0.62, 19.
0.63, 25.
0.64, 20.
0.65, 25.
0.66, 22.
0.67, 23.
0.68, 22.
0.69, 24.
0.7, 26.
0.71, 23.
0.72, 24.
0.73, 25.
0.74, 26.
0.75, 24.
0.76, 25.
0.77, 25.
0.78, 22.
0.79, 27.
0.8, 26.
0.81, 26.
0.82, 23.
0.83, 24.
0.84, 25.
0.85, 24.
0.86, 25.
0.87, 21.
0.88, 26.
0.89, 22.
0.9, 22.
0.91, 25.
0.92, 23.
0.93, 27.
0.94, 22.
0.95, 27.
0.96, 27.
0.97, 28.
0.98, 26.
0.99, 25.
1.0, 26.
1.01, 23.
1.02, 16.
1.03, 24.
1.04, 27.
1.05, 25.
1.06, 30.
1.07, 27.
1.08, 23.
1.09, 23.
1.1, 22.
1.11, 25.
1.12, 21.
1.13, 18.
1.14, 26.
1.15, 23.
1.16, 22.
1.17, 23.
1.18, 25.
1.19, 28.
1.2, 22.
1.21, 25.
1.22, 27.
1.23, 26.
1.24, 26.
1.25, 25.
1.26, 25.
1.27, 25.
1.28, 23.
1.29, 24.
1.3, 22.
1.31, 24.
1.32, 24.
1.33, 29.
1.34, 26.
1.35, 23.
1.36, 23.
1.37, 26.
1.38, 21.
1.39, 23.
1.4, 24.
1.41, 23.
1.42, 26.
1.43, 22.
1.44, 25.
1.45, 22.
1.46, 24.
1.47, 23.
1.48, 28.
1.49, 21.
1.5, 25.
1.51, 23.
1.52, 21.
1.53, 24.
1.54, 23.
1.55, 21.
1.56, 24.
1.57, 24.
1.58, 19.
1.59, 20.
1.6, 21.
1.61, 24.
1.62, 22.
1.63, 21.
1.64, 23.
1.65, 19.
1.66, 18.
1.67, 22.
1.68, 18.
1.69, 22.
1.7, 21.
1.71, 21.
1.72, 20.
1.73, 18.
1.74, 20.
1.75, 19.
1.76, 21.
1.77, 23.
1.78, 21.
1.79, 21.
1.8, 21.
1.81, 22.
1.82, 18.
1.83, 21.
1.84, 24.
1.85, 20.
1.86, 22.
1.87, 24.
1.88, 19.
1.89, 19.
1.9, 25.
1.91, 20.
1.92, 26.
1.93, 22.
1.94, 23.
1.95, 22.
1.96, 22.
1.97, 26.
1.98, 26.
1.99, 21.
2.0, 27.
2.01, 19.
2.02, 22.
2.03, 20.
2.04, 19.
2.05, 24.
2.06, 22.
2.07, 20.
2.08, 23.
2.09, 20.
2.1, 25.
2.11, 25.
2.12, 21.
2.13, 23.
2.14, 25.
2.15, 20.
2.16, 21.
2.17, 22.
2.18, 24.
2.19, 23.
2.2, 23.
2.21, 26.
2.22, 20.
2.23, 21.
2.24, 25.
2.25, 24.
2.26, 22.
2.27, 22.
2.28, 26.
2.29, 21.
2.3, 23.
2.31, 19.
2.32, 21.
2.33, 22.
2.34, 18.
2.35, 20.
2.36, 20.
2.37, 20.
2.38, 22.
2.39, 25.
2.4, 24.
2.41, 25.
2.42, 21.
2.43, 27.
2.44, 27.
2.45, 24.
2.46, 25.
2.47, 25.
2.48, 23.
2.49, 22.
2.5, 23.
2.51, 21.
2.52, 19.
2.53, 23.
2.54, 24.
2.55, 20.
2.56, 25.
2.57, 27.
2.58, 19.
2.59, 22.
2.6, 20.
2.61, 21.
2.62, 19.
2.63, 20.
2.64, 22.
2.65, 24.
2.66, 23.
2.67, 23.
2.68, 20.
2.69, 25.
2.7, 23.
2.71, 25.
2.72, 25.
2.73, 25.
2.74, 26.
2.75, 24.
2.76, 23.
2.77, 25.
2.78, 24.
2.79, 21.
2.8, 21.
2.81, 22.
2.82, 23.
