0.0000000,7.9859230
10.0000000,7.6443040
20.0000000,7.6974380
30.0000000,7.8126740
40.0000000,7.5232850
50.0000000,7.6483780
60.0000000,7.5793790
70.0000000,7.3311930
80.0000000,7.2938830
90.0000000,7.4468350
100.0000000,7.4819490
110.0000000,7.7322010
120.0000000,7.8263220
130.0000000,7.8740340
140.0000000,7.8860530
150.0000000,7.8378830
160.0000000,7.6457550
170.0000000,7.7410720
180.0000000,7.8302390
190.0000000,7.9355440
200.0000000,7.8912860
210.0000000,7.8588840
220.0000000,7.7649190
230.0000000,7.8420350
240.0000000,7.6857500
250.0000000,7.7644730
260.0000000,7.5596940
270.0000000,7.6467560
280.0000000,7.6426360
290.0000000,7.4692220
300.0000000,7.4533620
310.0000000,7.2986450
320.0000000,7.2601180
330.0000000,7.0151220
340.0000000,7.1350070
350.0000000,7.1001220
360.0000000,7.2860740
370.0000000,7.4136330
380.0000000,7.5914850
390.0000000,7.6258670
400.0000000,7.7304960
410.0000000,7.7468010
420.0000000,7.8075220
430.0000000,7.7573270
440.0000000,7.8026660
450.0000000,7.8702520
460.0000000,7.9370810
470.0000000,7.9080980
480.0000000,7.8761140
490.0000000,7.9564230
500.0000000,7.7340620
510.0000000,7.7065120
520.0000000,7.6947660
530.0000000,7.5859350
540.0000000,7.6653330
550.0000000,7.6416870
560.0000000,7.6893730
570.0000000,7.7656440
580.0000000,7.8468570
590.0000000,7.9525520
600.0000000,7.8890530
610.0000000,7.6584310
620.0000000,7.7250730
630.0000000,7.7172570
640.0000000,7.5808760
650.0000000,7.6282360
660.0000000,7.6962820
670.0000000,7.7751810
680.0000000,7.7739670
690.0000000,7.9397330
700.0000000,8.0469400
710.0000000,7.9467040
720.0000000,8.0885580
730.0000000,8.2725040
740.0000000,8.1221900
750.0000000,8.2683070
760.0000000,8.0606440
770.0000000,7.8648320
780.0000000,7.9987100
790.0000000,8.0669440
800.0000000,7.7659530
810.0000000,7.4849330
820.0000000,7.5543180
830.0000000,7.5323120
840.0000000,7.2545320
850.0000000,7.1861080
860.0000000,7.2910200
870.0000000,6.8776350
880.0000000,7.0172890
890.0000000,7.1382710
900.0000000,6.9227050
910.0000000,7.2438180
920.0000000,7.1937530
930.0000000,7.2233690
940.0000000,7.1194000
950.0000000,7.1721690
960.0000000,6.8965450
970.0000000,7.0214720
980.0000000,7.0374900
990.0000000,6.9992370
1000.0000000,6.9180860
1010.0000000,6.6121850
1020.0000000,6.8319990
1030.0000000,6.8405710
1040.0000000,6.9251780
1050.0000000,7.2818170
1060.0000000,7.0099350
1070.0000000,6.9472870
1080.0000000,7.0097410
1090.0000000,6.8822650
1100.0000000,6.7539170
1110.0000000,6.9190130
1120.0000000,7.0965940
1130.0000000,6.7969530
1140.0000000,6.9431270
1150.0000000,7.0008300
1160.0000000,7.0638890
1170.0000000,6.8998700
1180.0000000,6.8719550
1190.0000000,7.2243240
1200.0000000,7.1501590
1210.0000000,7.1188270
1220.0000000,7.0183740
1230.0000000,6.7769800
1240.0000000,6.7459310
1250.0000000,6.8251630
1260.0000000,6.9934740
1270.0000000,7.0610570
1280.0000000,7.2336890
1290.0000000,7.2050120
1300.0000000,7.0473690
1310.0000000,7.4313340
1320.0000000,7.5165450
1330.0000000,7.3337850
1340.0000000,7.2820120
1350.0000000,7.2043590
1360.0000000,7.2612740
1370.0000000,7.4330260
1380.0000000,7.4805520
1390.0000000,7.4433180
1400.0000000,7.4085650
1410.0000000,7.4105480
1420.0000000,7.5671050
1430.0000000,7.9236760
1440.0000000,8.0354180
1450.0000000,8.2851550
1460.0000000,8.3604600
1470.0000000,8.2400830
1480.0000000,8.3434990
1490.0000000,8.5638740
1500.0000000,8.6974340
1510.0000000,8.6462070
1520.0000000,8.6765200
1530.0000000,8.4923410
1540.0000000,8.5029290
1550.0000000,8.3382260
1560.0000000,8.4360880
1570.0000000,8.2244170
1580.0000000,8.0006520
1590.0000000,8.1934950
1600.0000000,8.1552170
1610.0000000,7.9563050
1620.0000000,7.7624730
1630.0000000,8.2187640
1640.0000000,8.7171020
1650.0000000,8.5750690
1660.0000000,8.7021160
1670.0000000,8.6915620
1680.0000000,8.7194760
1690.0000000,8.9465810
1700.0000000,9.1764790
1710.0000000,8.7394480
1720.0000000,8.9388500
